id,first_name,last_name,email,gender,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score
2902,Rafi,Kabir,rafi.kabir.2902@gslingacademy.com,Male,TRUE,21,Lawyer,59,43,50,57,59,52
2903,Meherin,Khan,meherin.khan.2903@gslingacademy.com,Female,FALSE,29,Civil,83,87,100,80,100,72
2904,Farhan,Hasan,farhan.hasan.2904@gslingacademy.com,Male,FALSE,16,Biotechnology,80,71,66,61,87,95
2905,Meherin,Khan,meherin.khan.2905@gslingacademy.com,Female,TRUE,16,Civil,69,79,64,78,75,63
2906,Fatima,Chowdhury,fatima.chowdhury.2906@gslingacademy.com,Female,FALSE,26,Civil,55,72,59,70,66,67
2907,Sumaiya,Rahman,sumaiya.rahman.2907@gslingacademy.com,Female,FALSE,26,Biotechnology,72,73,66,67,63,72
2908,Fahim,Hasan,fahim.hasan.2908@gslingacademy.com,Male,FALSE,8,Lawyer,68,59,75,84,69,81
2909,Nabil,Hossain,nabil.hossain.2909@gslingacademy.com,Male,FALSE,19,Biotechnology,78,77,72,77,70,75
2910,Rahim,Khan,rahim.khan.2910@gslingacademy.com,Male,FALSE,16,Biotechnology,85,60,83,86,81,93
2911,Tamanna,Khan,tamanna.khan.2911@gslingacademy.com,Female,FALSE,11,Civil,68,59,71,91,64,77
2912,Hasan,Hasan,hasan.hasan.2912@gslingacademy.com,Male,FALSE,14,Civil,79,76,73,90,73,100
2913,Farhan,Kabir,farhan.kabir.2913@gslingacademy.com,Male,TRUE,20,Biotechnology,43,67,92,58,90,93
2914,Anika,Hossain,anika.hossain.2914@gslingacademy.com,Female,FALSE,16,Biotechnology,80,64,55,62,77,60
2915,Nusrat,Khan,nusrat.khan.2915@gslingacademy.com,Female,FALSE,24,Doctor,69,76,100,98,95,73
2916,Rahim,Alam,rahim.alam.2916@gslingacademy.com,Male,TRUE,24,Lawyer,66,64,71,91,70,70
2917,Mim,Hasan,mim.hasan.2917@gslingacademy.com,Female,FALSE,31,Lawyer,71,67,73,80,74,78
2918,Fahim,Khan,fahim.khan.2918@gslingacademy.com,Male,FALSE,20,Biotechnology,73,81,92,86,57,76
2919,Tanjim,Hasan,tanjim.hasan.2919@gslingacademy.com,Male,FALSE,17,Civil,62,91,65,86,78,58
2920,Sabbir,Islam,sabbir.islam.2920@gslingacademy.com,Male,FALSE,7,Lawyer,73,80,69,68,63,70
2921,Nabil,Ahmed,nabil.ahmed.2921@gslingacademy.com,Male,TRUE,29,Civil,89,76,80,82,97,70
2922,Hasan,Kabir,hasan.kabir.2922@gslingacademy.com,Male,FALSE,28,Civil,77,74,67,79,69,62
2923,Rafi,Kabir,rafi.kabir.2923@gslingacademy.com,Male,FALSE,22,Civil,76,63,86,77,80,72
2924,Farhan,Alam,farhan.alam.2924@gslingacademy.com,Male,TRUE,14,Biotechnology,81,87,68,78,86,76
2925,Ayesha,Rahman,ayesha.rahman.2925@gslingacademy.com,Female,FALSE,14,Biotechnology,81,67,63,62,75,70
2926,Fahim,Islam,fahim.islam.2926@gslingacademy.com,Male,TRUE,14,Biotechnology,74,70,51,61,58,55
2927,Maliha,Rahman,maliha.rahman.2927@gslingacademy.com,Female,FALSE,15,Lawyer,100,100,98,86,90,99
2928,Hasan,Islam,hasan.islam.2928@gslingacademy.com,Male,FALSE,35,Lawyer,97,76,90,82,100,97
2929,Sumaiya,Hasan,sumaiya.hasan.2929@gslingacademy.com,Female,FALSE,17,Biotechnology,57,49,61,69,37,60
2930,Rahim,Hasan,rahim.hasan.2930@gslingacademy.com,Male,TRUE,27,Civil,68,70,73,87,69,73
2931,Anika,Hossain,anika.hossain.2931@gslingacademy.com,Female,TRUE,9,Doctor,100,77,100,98,92,97
2932,Maliha,Khan,maliha.khan.2932@gslingacademy.com,Female,TRUE,23,Biotechnology,90,74,82,91,73,88
2933,Ayesha,Chowdhury,ayesha.chowdhury.2933@gslingacademy.com,Female,FALSE,18,Lawyer,100,70,90,83,87,82
2934,Tamanna,Khan,tamanna.khan.2934@gslingacademy.com,Female,FALSE,16,Civil,82,68,49,71,53,79
2935,Fahim,Kabir,fahim.kabir.2935@gslingacademy.com,Male,TRUE,10,Civil,68,54,76,92,80,74
2936,Mim,Ahmed,mim.ahmed.2936@gslingacademy.com,Female,FALSE,20,Biotechnology,59,40,70,70,64,77
2937,Mim,Alam,mim.alam.2937@gslingacademy.com,Female,TRUE,24,Lawyer,79,69,67,74,61,90
2938,Sabbir,Chowdhury,sabbir.chowdhury.2938@gslingacademy.com,Male,TRUE,20,Lawyer,83,92,70,75,69,83
2939,Tanvir,Uddin,tanvir.uddin.2939@gslingacademy.com,Male,TRUE,9,Lawyer,60,74,69,56,69,61
2940,Nabil,Kabir,nabil.kabir.2940@gslingacademy.com,Male,TRUE,30,Civil,84,75,83,70,57,60
2941,Tamanna,Chowdhury,tamanna.chowdhury.2941@gslingacademy.com,Female,FALSE,38,Civil,89,89,64,85,76,94
2942,Tanjim,Islam,tanjim.islam.2942@gslingacademy.com,Male,FALSE,15,Biotechnology,53,47,58,75,68,59
2943,Tanjim,Chowdhury,tanjim.chowdhury.2943@gslingacademy.com,Male,FALSE,5,Lawyer,70,73,63,83,73,79
2944,Tanvir,Hossain,tanvir.hossain.2944@gslingacademy.com,Male,TRUE,13,Lawyer,79,76,60,80,75,77
2945,Tanjim,Ahmed,tanjim.ahmed.2945@gslingacademy.com,Male,TRUE,25,Lawyer,87,62,80,74,57,77
2946,Ayesha,Ahmed,ayesha.ahmed.2946@gslingacademy.com,Female,TRUE,10,Lawyer,56,66,58,57,68,81
2947,Shakil,Uddin,shakil.uddin.2947@gslingacademy.com,Male,FALSE,18,Civil,65,36,70,59,55,77
2948,Meherin,Ahmed,meherin.ahmed.2948@gslingacademy.com,Female,FALSE,25,Biotechnology,97,66,69,75,84,90
2949,Ayesha,Islam,ayesha.islam.2949@gslingacademy.com,Female,TRUE,16,Biotechnology,70,58,87,81,70,67
2950,Farhan,Alam,farhan.alam.2950@gslingacademy.com,Male,TRUE,18,Lawyer,67,68,70,85,73,73
2951,Rahim,Hasan,rahim.hasan.2951@gslingacademy.com,Male,FALSE,26,Lawyer,68,73,73,74,85,78
2952,Rahim,Kabir,rahim.kabir.2952@gslingacademy.com,Male,TRUE,13,Biotechnology,54,35,60,48,60,56
2953,Nusrat,Khan,nusrat.khan.2953@gslingacademy.com,Female,TRUE,26,Biotechnology,61,77,59,73,62,54
2954,Maliha,Uddin,maliha.uddin.2954@gslingacademy.com,Female,FALSE,9,Engineer,100,88,93,96,80,77
2955,Sumaiya,Rahman,sumaiya.rahman.2955@gslingacademy.com,Female,FALSE,27,Biotechnology,98,87,88,100,82,99
2956,Nusrat,Kabir,nusrat.kabir.2956@gslingacademy.com,Female,FALSE,22,Civil,79,68,89,60,50,68
2957,Rafi,Hasan,rafi.hasan.2957@gslingacademy.com,Male,FALSE,38,Lawyer,63,63,55,72,60,57
2958,Nusrat,Khan,nusrat.khan.2958@gslingacademy.com,Female,TRUE,19,Lawyer,64,62,90,99,63,73
2959,Fatima,Rahman,fatima.rahman.2959@gslingacademy.com,Female,FALSE,27,Lawyer,61,35,51,59,43,28
2960,Rahim,Hossain,rahim.hossain.2960@gslingacademy.com,Male,FALSE,35,Civil,79,61,85,81,74,77
2961,Farhan,Alam,farhan.alam.2961@gslingacademy.com,Male,TRUE,29,Civil,81,82,76,66,79,77
2962,Rafi,Ahmed,rafi.ahmed.2962@gslingacademy.com,Male,TRUE,29,Lawyer,49,69,76,53,71,59
2963,Nusrat,Hasan,nusrat.hasan.2963@gslingacademy.com,Female,FALSE,29,Biotechnology,66,63,60,68,53,89
2964,Anika,Islam,anika.islam.2964@gslingacademy.com,Female,TRUE,26,Biotechnology,85,70,69,78,87,76
2965,Anika,Uddin,anika.uddin.2965@gslingacademy.com,Female,FALSE,8,Biotechnology,59,63,60,45,76,76
2966,Tanvir,Alam,tanvir.alam.2966@gslingacademy.com,Male,TRUE,17,Lawyer,53,46,68,59,68,79
2967,Rahim,Ahmed,rahim.ahmed.2967@gslingacademy.com,Male,FALSE,25,Lawyer,79,51,72,69,74,77
2968,Rafi,Hasan,rafi.hasan.2968@gslingacademy.com,Male,TRUE,15,Civil,67,58,48,52,60,70
2969,Hasan,Kabir,hasan.kabir.2969@gslingacademy.com,Male,TRUE,9,Lawyer,83,62,92,90,69,100
2970,Tamanna,Chowdhury,tamanna.chowdhury.2970@gslingacademy.com,Female,FALSE,25,Civil,96,92,95,83,100,100
2971,Rafi,Ahmed,rafi.ahmed.2971@gslingacademy.com,Male,FALSE,20,Lawyer,85,40,69,65,62,83
2972,Rafi,Hasan,rafi.hasan.2972@gslingacademy.com,Male,TRUE,34,Lawyer,64,58,72,73,83,92
2973,Sabbir,Khan,sabbir.khan.2973@gslingacademy.com,Male,TRUE,23,Lawyer,72,88,88,77,89,85
2974,Farhan,Hasan,farhan.hasan.2974@gslingacademy.com,Male,FALSE,13,Biotechnology,60,73,74,88,97,91
2975,Ayesha,Alam,ayesha.alam.2975@gslingacademy.com,Female,FALSE,23,Doctor,76,73,80,91,100,94
2976,Shakil,Rahman,shakil.rahman.2976@gslingacademy.com,Male,FALSE,17,Lawyer,76,62,70,63,75,74
2977,Ayesha,Ahmed,ayesha.ahmed.2977@gslingacademy.com,Female,FALSE,22,Civil,85,66,85,94,58,88
2978,Meherin,Khan,meherin.khan.2978@gslingacademy.com,Female,TRUE,25,Lawyer,60,60,75,78,70,56
2979,Rafi,Hossain,rafi.hossain.2979@gslingacademy.com,Male,FALSE,22,Biotechnology,90,90,96,77,95,86
2980,Rafi,Ahmed,rafi.ahmed.2980@gslingacademy.com,Male,FALSE,37,Biotechnology,62,56,87,76,77,82
2981,Farhan,Hasan,farhan.hasan.2981@gslingacademy.com,Male,TRUE,24,Lawyer,71,87,72,82,73,74
2982,Sadia,Hasan,sadia.hasan.2982@gslingacademy.com,Female,TRUE,6,Lawyer,63,66,71,70,92,74
2983,Tamanna,Chowdhury,tamanna.chowdhury.2983@gslingacademy.com,Female,FALSE,13,Doctor,99,94,92,96,99,82
2984,Anika,Uddin,anika.uddin.2984@gslingacademy.com,Female,FALSE,21,Lawyer,70,63,74,82,77,82
2985,Sadia,Uddin,sadia.uddin.2985@gslingacademy.com,Female,TRUE,22,Doctor,87,74,100,94,98,99
2986,Tamanna,Islam,tamanna.islam.2986@gslingacademy.com,Female,FALSE,11,Lawyer,48,48,58,66,54,60
2987,Anika,Kabir,anika.kabir.2987@gslingacademy.com,Female,TRUE,23,Civil,79,79,65,80,77,67
2988,Sadia,Islam,sadia.islam.2988@gslingacademy.com,Female,FALSE,29,Civil,76,36,68,47,55,87
2989,Rahim,Hossain,rahim.hossain.2989@gslingacademy.com,Male,FALSE,20,Lawyer,58,90,97,62,75,79
2990,Anika,Hasan,anika.hasan.2990@gslingacademy.com,Female,TRUE,28,Biotechnology,73,71,79,62,97,72
2991,Nabil,Uddin,nabil.uddin.2991@gslingacademy.com,Male,TRUE,16,Biotechnology,69,67,70,57,75,79
2992,Sadia,Khan,sadia.khan.2992@gslingacademy.com,Female,TRUE,25,Biotechnology,65,56,73,62,55,60
2993,Fahim,Chowdhury,fahim.chowdhury.2993@gslingacademy.com,Male,FALSE,21,Doctor,65,92,100,98,100,80
2994,Tanjim,Uddin,tanjim.uddin.2994@gslingacademy.com,Male,TRUE,24,Lawyer,90,87,89,100,60,87
2995,Rafi,Uddin,rafi.uddin.2995@gslingacademy.com,Male,TRUE,11,Biotechnology,72,70,72,53,72,59
2996,Nabil,Hasan,nabil.hasan.2996@gslingacademy.com,Male,FALSE,23,Lawyer,86,82,80,73,74,79
2997,Sadia,Islam,sadia.islam.2997@gslingacademy.com,Female,FALSE,25,Biotechnology,80,74,75,86,87,83
2998,Rahim,Kabir,rahim.kabir.2998@gslingacademy.com,Male,FALSE,19,Doctor,82,97,98,99,90,100
2999,Farhan,Hasan,farhan.hasan.2999@gslingacademy.com,Male,TRUE,11,Lawyer,58,73,90,93,87,68
3000,Tanjim,Chowdhury,tanjim.chowdhury.3000@gslingacademy.com,Male,TRUE,23,Civil,76,83,100,100,87,97
3001,Rafi,Rahman,rafi.rahman.3001@gslingacademy.com,Male,FALSE,36,Civil,67,66,91,87,71,78
3002,Tanjim,Chowdhury,tanjim.chowdhury.3002@gslingacademy.com,Male,TRUE,14,Lawyer,84,64,60,73,77,75
3003,Hasan,Hossain,hasan.hossain.3003@gslingacademy.com,Male,TRUE,26,Lawyer,74,84,75,78,65,70
3004,Tanvir,Chowdhury,tanvir.chowdhury.3004@gslingacademy.com,Male,FALSE,19,Civil,76,77,94,87,100,75
3005,Fahim,Kabir,fahim.kabir.3005@gslingacademy.com,Male,FALSE,25,Biotechnology,84,66,88,78,71,76
3006,Rahim,Hossain,rahim.hossain.3006@gslingacademy.com,Male,FALSE,24,Civil,63,70,59,61,69,71
3007,Nusrat,Hossain,nusrat.hossain.3007@gslingacademy.com,Female,FALSE,19,Civil,59,72,75,59,58,80
3008,Sabbir,Ahmed,sabbir.ahmed.3008@gslingacademy.com,Male,FALSE,34,Civil,71,53,78,65,77,76
3009,Ayesha,Hossain,ayesha.hossain.3009@gslingacademy.com,Female,FALSE,18,Biotechnology,70,65,85,67,64,64
3010,Sadia,Chowdhury,sadia.chowdhury.3010@gslingacademy.com,Female,FALSE,23,Civil,84,64,91,74,80,68
3011,Ayesha,Islam,ayesha.islam.3011@gslingacademy.com,Female,FALSE,13,Lawyer,77,78,72,74,81,53
3012,Sabbir,Hossain,sabbir.hossain.3012@gslingacademy.com,Male,TRUE,22,Biotechnology,44,65,73,50,78,72
3013,Farhan,Chowdhury,farhan.chowdhury.3013@gslingacademy.com,Male,FALSE,19,Civil,79,83,78,84,71,77
3014,Nusrat,Alam,nusrat.alam.3014@gslingacademy.com,Female,TRUE,32,Civil,40,73,73,64,54,72
3015,Maliha,Uddin,maliha.uddin.3015@gslingacademy.com,Female,FALSE,15,Biotechnology,77,75,79,73,72,94
3016,Rahim,Islam,rahim.islam.3016@gslingacademy.com,Male,TRUE,26,Lawyer,82,80,68,69,79,80
3017,Rahim,Ahmed,rahim.ahmed.3017@gslingacademy.com,Male,FALSE,25,Biotechnology,66,57,81,65,91,72
3018,Tanjim,Khan,tanjim.khan.3018@gslingacademy.com,Male,FALSE,20,Doctor,100,77,100,100,94,100
3019,Mim,Islam,mim.islam.3019@gslingacademy.com,Female,TRUE,15,Biotechnology,71,62,80,85,83,72
3020,Mim,Chowdhury,mim.chowdhury.3020@gslingacademy.com,Female,FALSE,20,Biotechnology,54,69,54,57,66,46
3021,Sabbir,Hossain,sabbir.hossain.3021@gslingacademy.com,Male,TRUE,18,Lawyer,91,79,80,72,67,83
3022,Mim,Kabir,mim.kabir.3022@gslingacademy.com,Female,TRUE,10,Civil,59,62,69,65,74,64
3023,Tanvir,Rahman,tanvir.rahman.3023@gslingacademy.com,Male,FALSE,5,Civil,62,70,83,69,58,50
3024,Hasan,Islam,hasan.islam.3024@gslingacademy.com,Male,TRUE,14,Biotechnology,90,72,94,82,78,72
3025,Ayesha,Hossain,ayesha.hossain.3025@gslingacademy.com,Female,TRUE,32,Lawyer,80,64,91,69,70,82
3026,Mim,Hasan,mim.hasan.3026@gslingacademy.com,Female,TRUE,26,Doctor,85,85,80,90,91,91
3027,Fatima,Chowdhury,fatima.chowdhury.3027@gslingacademy.com,Female,TRUE,31,Lawyer,67,65,57,64,70,66
3028,Rahim,Alam,rahim.alam.3028@gslingacademy.com,Male,FALSE,21,Lawyer,90,82,74,73,86,58
3029,Tamanna,Islam,tamanna.islam.3029@gslingacademy.com,Female,FALSE,17,Lawyer,75,75,81,92,89,69
3030,Fahim,Hasan,fahim.hasan.3030@gslingacademy.com,Male,FALSE,21,Lawyer,100,59,61,71,69,76
3031,Sadia,Islam,sadia.islam.3031@gslingacademy.com,Female,TRUE,20,Lawyer,79,79,85,76,64,83
3032,Rafi,Kabir,rafi.kabir.3032@gslingacademy.com,Male,FALSE,12,Civil,73,77,65,75,77,81
3033,Shakil,Chowdhury,shakil.chowdhury.3033@gslingacademy.com,Male,TRUE,34,Lawyer,40,63,60,65,51,70
3034,Rahim,Khan,rahim.khan.3034@gslingacademy.com,Male,TRUE,20,Biotechnology,66,57,58,69,72,69
3035,Sadia,Kabir,sadia.kabir.3035@gslingacademy.com,Female,FALSE,21,Biotechnology,96,74,87,68,85,79
3036,Fatima,Khan,fatima.khan.3036@gslingacademy.com,Female,FALSE,37,Biotechnology,38,30,56,58,49,44
3037,Tanjim,Ahmed,tanjim.ahmed.3037@gslingacademy.com,Male,TRUE,28,Lawyer,78,82,75,75,60,74
3038,Rafi,Khan,rafi.khan.3038@gslingacademy.com,Male,FALSE,27,Biotechnology,74,68,75,70,79,77
3039,Nabil,Ahmed,nabil.ahmed.3039@gslingacademy.com,Male,TRUE,16,Doctor,79,62,71,91,90,77
3040,Tanjim,Hossain,tanjim.hossain.3040@gslingacademy.com,Male,TRUE,28,Biotechnology,68,66,68,63,65,69
3041,Sumaiya,Kabir,sumaiya.kabir.3041@gslingacademy.com,Female,FALSE,22,Lawyer,86,65,49,70,83,73
3042,Farhan,Hasan,farhan.hasan.3042@gslingacademy.com,Male,FALSE,15,Civil,69,80,98,99,86,82
3043,Tanvir,Khan,tanvir.khan.3043@gslingacademy.com,Male,TRUE,16,Civil,61,56,72,52,75,64
3044,Shakil,Uddin,shakil.uddin.3044@gslingacademy.com,Male,TRUE,24,Lawyer,75,80,82,91,81,77
3045,Sadia,Chowdhury,sadia.chowdhury.3045@gslingacademy.com,Female,TRUE,24,Biotechnology,70,80,68,83,98,97
3046,Fahim,Kabir,fahim.kabir.3046@gslingacademy.com,Male,FALSE,30,Lawyer,70,59,79,76,71,76
3047,Ayesha,Islam,ayesha.islam.3047@gslingacademy.com,Female,FALSE,12,Lawyer,72,71,88,93,75,95
3048,Ayesha,Rahman,ayesha.rahman.3048@gslingacademy.com,Female,FALSE,20,Biotechnology,69,43,50,67,46,58
3049,Anika,Alam,anika.alam.3049@gslingacademy.com,Female,TRUE,18,Lawyer,71,70,63,63,85,87
3050,Mim,Uddin,mim.uddin.3050@gslingacademy.com,Female,TRUE,25,Civil,71,73,91,100,87,88
3051,Rahim,Uddin,rahim.uddin.3051@gslingacademy.com,Male,FALSE,20,Civil,96,73,100,89,95,94
3052,Fahim,Alam,fahim.alam.3052@gslingacademy.com,Male,FALSE,29,Lawyer,72,62,70,81,73,60
3053,Tanjim,Chowdhury,tanjim.chowdhury.3053@gslingacademy.com,Male,TRUE,21,Engineer,94,56,91,94,87,65
3054,Nabil,Hossain,nabil.hossain.3054@gslingacademy.com,Male,FALSE,15,Civil,75,60,71,71,55,86
3055,Tamanna,Hossain,tamanna.hossain.3055@gslingacademy.com,Female,FALSE,25,Biotechnology,60,42,74,77,74,81
3056,Anika,Uddin,anika.uddin.3056@gslingacademy.com,Female,FALSE,24,Civil,61,66,80,63,75,70
3057,Sabbir,Kabir,sabbir.kabir.3057@gslingacademy.com,Male,FALSE,35,Lawyer,64,48,73,35,45,75
3058,Sadia,Uddin,sadia.uddin.3058@gslingacademy.com,Female,TRUE,21,Biotechnology,86,70,91,81,89,91
3059,Maliha,Hossain,maliha.hossain.3059@gslingacademy.com,Female,TRUE,17,Civil,56,61,66,79,69,67
3060,Tamanna,Rahman,tamanna.rahman.3060@gslingacademy.com,Female,TRUE,13,Biotechnology,74,58,60,66,61,88
3061,Maliha,Rahman,maliha.rahman.3061@gslingacademy.com,Female,FALSE,22,Civil,60,58,61,66,59,63
3062,Maliha,Alam,maliha.alam.3062@gslingacademy.com,Female,TRUE,27,Civil,74,66,65,57,68,56
3063,Rafi,Rahman,rafi.rahman.3063@gslingacademy.com,Male,FALSE,23,Doctor,92,91,77,95,100,86
3064,Nusrat,Hasan,nusrat.hasan.3064@gslingacademy.com,Female,TRUE,23,Biotechnology,74,58,62,60,52,58
3065,Rafi,Rahman,rafi.rahman.3065@gslingacademy.com,Male,FALSE,5,Lawyer,77,78,80,68,54,76
3066,Sabbir,Kabir,sabbir.kabir.3066@gslingacademy.com,Male,FALSE,24,Lawyer,97,100,100,82,95,100
3067,Maliha,Alam,maliha.alam.3067@gslingacademy.com,Female,FALSE,27,Civil,65,50,68,53,72,53
3068,Rafi,Alam,rafi.alam.3068@gslingacademy.com,Male,TRUE,16,Doctor,100,100,91,100,93,100
3069,Fatima,Islam,fatima.islam.3069@gslingacademy.com,Female,FALSE,29,Biotechnology,88,78,74,87,89,87
3070,Tanvir,Rahman,tanvir.rahman.3070@gslingacademy.com,Male,FALSE,13,Civil,83,59,90,70,76,60
3071,Sadia,Alam,sadia.alam.3071@gslingacademy.com,Female,FALSE,23,Civil,61,43,66,58,42,80
3072,Rafi,Ahmed,rafi.ahmed.3072@gslingacademy.com,Male,FALSE,17,Civil,78,91,100,84,88,90
3073,Sabbir,Islam,sabbir.islam.3073@gslingacademy.com,Male,FALSE,21,Civil,65,71,63,65,81,74
3074,Shakil,Khan,shakil.khan.3074@gslingacademy.com,Male,FALSE,35,Lawyer,84,68,82,80,68,97
3075,Hasan,Chowdhury,hasan.chowdhury.3075@gslingacademy.com,Male,TRUE,14,Civil,74,63,83,40,51,73
3076,Sumaiya,Chowdhury,sumaiya.chowdhury.3076@gslingacademy.com,Female,FALSE,25,Biotechnology,61,68,73,61,66,67
3077,Hasan,Alam,hasan.alam.3077@gslingacademy.com,Male,TRUE,10,Lawyer,71,59,60,46,76,65
3078,Nabil,Alam,nabil.alam.3078@gslingacademy.com,Male,FALSE,27,Biotechnology,76,76,64,73,75,86
3079,Meherin,Rahman,meherin.rahman.3079@gslingacademy.com,Female,TRUE,10,Lawyer,57,17,49,41,36,59
3080,Sadia,Kabir,sadia.kabir.3080@gslingacademy.com,Female,TRUE,12,Lawyer,80,56,89,67,84,71
3081,Tanjim,Alam,tanjim.alam.3081@gslingacademy.com,Male,TRUE,15,Civil,81,73,62,76,92,70
3082,Fahim,Rahman,fahim.rahman.3082@gslingacademy.com,Male,TRUE,18,Biotechnology,71,66,73,82,78,94
3083,Tanvir,Alam,tanvir.alam.3083@gslingacademy.com,Male,FALSE,24,Biotechnology,64,65,62,78,60,68
3084,Fatima,Chowdhury,fatima.chowdhury.3084@gslingacademy.com,Female,FALSE,13,Lawyer,56,45,61,63,49,46
3085,Farhan,Hasan,farhan.hasan.3085@gslingacademy.com,Male,TRUE,11,Biotechnology,48,84,73,77,72,95
3086,Farhan,Hossain,farhan.hossain.3086@gslingacademy.com,Male,TRUE,14,Lawyer,59,73,74,75,99,93
3087,Rafi,Islam,rafi.islam.3087@gslingacademy.com,Male,FALSE,21,Biotechnology,77,73,62,90,82,78
3088,Nusrat,Rahman,nusrat.rahman.3088@gslingacademy.com,Female,TRUE,18,Lawyer,56,58,73,74,84,70
3089,Anika,Hasan,anika.hasan.3089@gslingacademy.com,Female,FALSE,15,Lawyer,65,63,61,65,71,73
3090,Ayesha,Uddin,ayesha.uddin.3090@gslingacademy.com,Female,FALSE,26,Engineer,95,84,94,100,78,77
3091,Sabbir,Islam,sabbir.islam.3091@gslingacademy.com,Male,FALSE,17,Biotechnology,85,69,92,70,72,68
3092,Ayesha,Hasan,ayesha.hasan.3092@gslingacademy.com,Female,FALSE,20,Biotechnology,99,70,89,76,85,76
3093,Mim,Rahman,mim.rahman.3093@gslingacademy.com,Female,FALSE,26,Engineer,93,85,94,100,70,73
3094,Tanvir,Alam,tanvir.alam.3094@gslingacademy.com,Male,FALSE,20,Biotechnology,64,70,82,69,74,70
3095,Fahim,Rahman,fahim.rahman.3095@gslingacademy.com,Male,FALSE,20,Lawyer,81,81,61,71,61,52
3096,Meherin,Hossain,meherin.hossain.3096@gslingacademy.com,Female,TRUE,24,Engineer,94,76,90,91,86,74
3097,Nusrat,Islam,nusrat.islam.3097@gslingacademy.com,Female,FALSE,28,Biotechnology,80,62,70,62,65,50
3098,Rahim,Rahman,rahim.rahman.3098@gslingacademy.com,Male,TRUE,26,Biotechnology,70,59,57,91,83,63
3099,Ayesha,Islam,ayesha.islam.3099@gslingacademy.com,Female,FALSE,32,Biotechnology,86,48,69,72,75,74
3100,Meherin,Ahmed,meherin.ahmed.3100@gslingacademy.com,Female,FALSE,9,Civil,72,64,73,81,80,62
3101,Meherin,Chowdhury,meherin.chowdhury.3101@gslingacademy.com,Female,FALSE,24,Civil,76,56,81,74,76,77
3102,Nusrat,Hossain,nusrat.hossain.3102@gslingacademy.com,Female,FALSE,24,Civil,90,84,88,81,71,86
3103,Sumaiya,Khan,sumaiya.khan.3103@gslingacademy.com,Female,TRUE,28,Lawyer,76,89,82,93,75,97
3104,Fahim,Kabir,fahim.kabir.3104@gslingacademy.com,Male,TRUE,10,Lawyer,73,41,75,71,61,59
3105,Shakil,Chowdhury,shakil.chowdhury.3105@gslingacademy.com,Male,TRUE,34,Biotechnology,91,68,78,75,84,78
3106,Fatima,Uddin,fatima.uddin.3106@gslingacademy.com,Female,FALSE,18,Civil,63,61,77,77,91,83
3107,Rafi,Khan,rafi.khan.3107@gslingacademy.com,Male,FALSE,5,Civil,74,80,69,55,63,70
3108,Farhan,Islam,farhan.islam.3108@gslingacademy.com,Male,TRUE,13,Civil,73,63,78,68,76,84
3109,Farhan,Chowdhury,farhan.chowdhury.3109@gslingacademy.com,Male,TRUE,17,Biotechnology,48,84,65,66,85,90
3110,Rafi,Uddin,rafi.uddin.3110@gslingacademy.com,Male,FALSE,23,Civil,84,93,65,80,73,74
3111,Farhan,Ahmed,farhan.ahmed.3111@gslingacademy.com,Male,TRUE,23,Lawyer,80,51,77,80,63,87
3112,Tanvir,Hossain,tanvir.hossain.3112@gslingacademy.com,Male,TRUE,18,Doctor,94,92,100,98,90,87
3113,Sabbir,Uddin,sabbir.uddin.3113@gslingacademy.com,Male,FALSE,27,Doctor,91,86,95,93,90,100
3114,Shakil,Uddin,shakil.uddin.3114@gslingacademy.com,Male,TRUE,18,Lawyer,87,77,74,95,80,92
3115,Nabil,Khan,nabil.khan.3115@gslingacademy.com,Male,FALSE,17,Doctor,90,65,70,93,93,84
3116,Tanjim,Uddin,tanjim.uddin.3116@gslingacademy.com,Male,FALSE,5,Lawyer,67,63,60,56,65,73
3117,Shakil,Ahmed,shakil.ahmed.3117@gslingacademy.com,Male,TRUE,22,Civil,65,61,69,81,69,45
3118,Farhan,Alam,farhan.alam.3118@gslingacademy.com,Male,FALSE,20,Civil,37,59,45,25,65,31
3119,Nusrat,Hasan,nusrat.hasan.3119@gslingacademy.com,Female,TRUE,14,Lawyer,100,74,82,100,78,83
3120,Shakil,Alam,shakil.alam.3120@gslingacademy.com,Male,TRUE,20,Lawyer,59,72,78,72,71,79
3121,Sumaiya,Ahmed,sumaiya.ahmed.3121@gslingacademy.com,Female,FALSE,14,Civil,75,79,65,63,78,67
3122,Meherin,Uddin,meherin.uddin.3122@gslingacademy.com,Female,FALSE,11,Biotechnology,73,60,56,64,84,66
3123,Sadia,Kabir,sadia.kabir.3123@gslingacademy.com,Female,FALSE,13,Biotechnology,90,97,78,72,65,100
3124,Sadia,Islam,sadia.islam.3124@gslingacademy.com,Female,FALSE,16,Lawyer,62,51,79,71,71,72
3125,Hasan,Rahman,hasan.rahman.3125@gslingacademy.com,Male,FALSE,30,Lawyer,78,78,78,77,75,74
3126,Fatima,Alam,fatima.alam.3126@gslingacademy.com,Female,FALSE,28,Civil,80,65,75,74,74,60
3127,Maliha,Kabir,maliha.kabir.3127@gslingacademy.com,Female,FALSE,9,Lawyer,84,75,92,73,91,84
3128,Nusrat,Ahmed,nusrat.ahmed.3128@gslingacademy.com,Female,FALSE,15,Lawyer,83,53,71,55,68,71
