id,first_name,last_name,email,gender,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score
2141,Fatima,Ahmed,fatima,Female,TRUE,56,Doctor,90,75,91,97,98,88
2142,Farhan,Chowdhury,farhan,Male,TRUE,45,Biotechnology,86,78,85,89,96,85
2143,Nusrat,Chowdhury,nusrat,Female,TRUE,44,Biomedical,80,74,80,90,98,78
2144,Nusrat,Alam,nusrat,Female,FALSE,26,Software Engineering,88,86,80,77,89,80
2145,Meherin,Chowdhury,meherin,Female,FALSE,32,Lawyer,89,87,80,83,86,85
2146,Nusrat,Khan,nusrat,Female,FALSE,45,Doctor,97,93,96,95,96,95
2147,Mim,Hossain,mim,Female,TRUE,55,Biotechnology,85,80,80,95,98,80
2148,Shakil,Uddin,shakil,Male,FALSE,30,Lawyer,80,89,80,80,86,90
2149,Nusrat,Khan,nusrat,Female,TRUE,28,Civil,90,83,93,80,80,88
2150,Shakil,Kabir,shakil,Male,TRUE,55,Doctor,80,89,90,90,96,89
2151,Sabbir,Islam,sabbir,Male,TRUE,43,Biotechnology,80,84,86,98,98,80
2152,Rafi,Chowdhury,rafi,Male,TRUE,30,Civil,98,80,97,90,80,80
2153,Anika,Alam,anika,Female,FALSE,45,Biomedical,95,80,85,96,98,87
2154,Sabbir,Chowdhury,sabbir,Male,TRUE,37,Civil,90,80,98,97,90,75
2155,Nusrat,Uddin,nusrat,Female,TRUE,29,Lawyer,96,90,81,74,80,93
2156,Tanvir,Chowdhury,tanvir,Male,FALSE,44,Biotechnology,85,88,87,95,90,80
2157,Anika,Kabir,anika,Female,FALSE,56,Biomedical,87,80,89,96,95,82
2158,Maliha,Kabir,maliha,Female,TRUE,29,Software Engineering,97,80,90,97,85,83
2159,Maliha,Kabir,maliha,Female,FALSE,34,Civil,98,73,97,87,89,94
2160,Rafi,Uddin,rafi,Male,TRUE,58,Doctor,92,85,86,92,96,82
2161,Fahim,Rahman,fahim,Male,TRUE,35,Lawyer,89,90,74,72,98,76
2162,Anika,Ahmed,anika,Female,FALSE,55,Biomedical,87,78,85,96,90,87
2163,Nusrat,Chowdhury,nusrat,Female,FALSE,14,Civil,91,80,93,98,80,87
2164,Rafi,Uddin,rafi,Male,TRUE,34,Biotechnology,93,80,84,95,95,80
2165,Tamanna,Kabir,tamanna,Female,FALSE,28,Civil,95,76,90,82,91,85
2166,Maliha,Rahman,maliha,Female,FALSE,23,Civil,95,77,89,87,80,81
2167,Fahim,Hasan,fahim,Male,FALSE,27,Lawyer,84,90,91,88,80,85
2168,Fatima,Ahmed,fatima,Female,TRUE,47,Doctor,95,80,86,96,95,86
2169,Sumaiya,Uddin,sumaiya,Female,TRUE,45,Biotechnology,86,80,82,95,97,89
2170,Anika,Hossain,anika,Female,FALSE,44,Doctor,93,80,90,91,98,85
2171,Sabbir,Ahmed,sabbir,Male,FALSE,43,Biomedical,86,78,90,96,94,80
2172,Hasan,Hasan,hasan,Male,TRUE,23,Software Engineering,95,77,90,87,80,81
2173,Tamanna,Ahmed,tamanna,Female,FALSE,27,Lawyer,84,90,91,88,80,85
2174,Nabil,Hossain,nabil,Male,TRUE,44,Doctor,95,80,90,96,97,86
2175,Rafi,Khan,rafi,Male,TRUE,55,Biotechnology,86,80,82,95,96,89
2176,Mim,Chowdhury,mim,Female,FALSE,44,Doctor,93,80,90,91,95,85
2177,Hasan,Hasan,hasan,Male,TRUE,37,Lawyer,90,90,88,90,90,84
2178,Meherin,Islam,meherin,Female,FALSE,28,Civil,95,76,90,82,91,85
2179,Mim,Hossain,mim,Female,FALSE,23,Civil,95,77,89,87,80,81
2180,Mim,Khan,mim,Female,TRUE,27,Lawyer,84,90,91,88,80,85
2181,Sumaiya,Islam,sumaiya,Female,TRUE,47,Doctor,95,80,86,96,95,86
2182,Maliha,Chowdhury,maliha,Female,FALSE,45,Biotechnology,86,80,82,95,97,89
2183,Fahim,Islam,fahim,Male,TRUE,44,Doctor,93,80,90,91,98,85
2184,Tamanna,Uddin,tamanna,Female,FALSE,43,Biomedical,86,78,90,96,94,80
2185,Tamanna,Islam,tamanna,Female,FALSE,23,Software Engineering,95,77,90,87,80,81
2186,Anika,Ahmed,anika,Female,TRUE,27,Lawyer,84,90,91,88,80,85
2187,Fatima,Khan,fatima,Female,FALSE,44,Doctor,95,80,90,96,97,86
2188,Rahim,Uddin,rahim,Male,TRUE,55,Biotechnology,86,80,82,95,96,89
2189,Ayesha,Islam,ayesha,Female,FALSE,44,Doctor,93,80,90,91,95,85
2190,Sabbir,Uddin,sabbir,Male,TRUE,28,Software Engineering,90,74,93,90,88,87
2191,Hasan,Hossain,hasan,Male,TRUE,28,Civil,91,80,94,79,86,82
2192,Mim,Chowdhury,mim,Female,FALSE,44,Biomedical,78,68,79,89,97,81
2193,Ayesha,Chowdhury,ayesha,Female,TRUE,32,Lawyer,68,82,79,83,80,90
2194,Tanjim,Khan,tanjim,Male,FALSE,27,Software Engineering,88,77,82,87,80,79
2195,Farhan,Khan,farhan,Male,FALSE,31,Civil,97,65,93,85,88,80
2196,Sabbir,Alam,sabbir,Male,TRUE,23,Lawyer,87,93,78,80,80,89
2197,Tanvir,Ahmed,tanvir,Male,TRUE,30,Civil,90,96,87,83,80,87
2198,Farhan,Rahman,farhan,Male,FALSE,30,Lawyer,78,95,85,80,88,90
2199,Tanjim,Hasan,tanjim,Male,TRUE,44,Doctor,83,78,78,90,90,84
2200,Rafi,Islam,rafi,Male,TRUE,48,Biotechnology,84,82,80,90,96,79
2201,Tanjim,Hossain,tanjim,Male,FALSE,30,Lawyer,80,82,89,92,80,82
2202,Fahim,Khan,fahim,Male,TRUE,30,Lawyer,84,90,97,65,87,85
2203,Shakil,Rahman,shakil,Male,TRUE,45,Doctor,95,80,90,65,97,89
2204,Anika,Hossain,anika,Female,TRUE,48,Biotechnology,86,80,73,65,98,87
2205,Tamanna,Hossain,tamanna,Female,FALSE,51,Doctor,93,80,90,91,95,85
2206,Sabbir,Islam,sabbir,Male,TRUE,40,Biomedical,86,78,90,96,93,80
2207,Rafi,Hasan,rafi,Male,FALSE,42,Biomedical,87,78,85,96,95,87
2208,Rahim,Hossain,rahim,Male,FALSE,28,Civil,91,80,93,98,87,87
2209,Nabil,Khan,nabil,Male,FALSE,34,Biotechnology,93,80,84,95,87,80
2210,Ayesha,Khan,ayesha,Female,TRUE,26,Civil,95,76,90,82,88,85
2211,Sadia,Islam,sadia,Female,TRUE,32,Software Engineering,95,77,90,87,85,81
2212,Shakil,Kabir,shakil,Male,FALSE,30,Lawyer,84,90,91,88,80,85
2213,Sumaiya,Hossain,sumaiya,Female,FALSE,55,Doctor,95,80,90,96,96,86
2214,Fatima,Hasan,fatima,Female,FALSE,38,Biotechnology,86,80,82,95,90,89
2215,Rahim,Uddin,rahim,Male,FALSE,55,Doctor,93,80,90,91,96,85
2216,Nabil,Alam,nabil,Male,FALSE,50,Biomedical,86,78,90,96,97,80
2217,Fatima,Ahmed,fatima,Female,TRUE,37,Biomedical,91,80,89,92,91,85
2218,Tanvir,Chowdhury,tanvir,Male,FALSE,37,Civil,91,72,90,90,93,85
2219,Nusrat,Rahman,nusrat,Female,TRUE,37,Lawyer,80,90,89,85,91,80
2220,Meherin,Chowdhury,meherin,Female,FALSE,45,Doctor,90,72,93,90,85,87
2221,Hasan,Chowdhury,hasan,Male,FALSE,31,Software Engineering,90,74,94,79,88,82
2222,Shakil,Kabir,shakil,Male,FALSE,28,Civil,91,80,79,89,96,81
2223,Sumaiya,Alam,sumaiya,Female,TRUE,44,Biomedical,78,80,79,83,76,90
2224,Rafi,Hasan,rafi,Male,FALSE,22,Lawyer,68,82,82,87,80,79
2225,Farhan,Khan,farhan,Male,TRUE,34,Software Engineering,88,77,93,85,83,80
2226,Rahim,Ahmed,rahim,Male,TRUE,31,Civil,97,83,78,80,77,89
2227,Hasan,Khan,hasan,Male,FALSE,37,Lawyer,87,93,87,83,81,87
2228,Mim,Uddin,mim,Female,FALSE,30,Civil,90,96,85,30,78,90
2229,Tanjim,Hasan,tanjim,Male,TRUE,30,Lawyer,78,95,78,90,96,84
2230,Sadia,Kabir,sadia,Female,TRUE,55,Doctor,83,78,80,90,88,79
2231,Sabbir,Islam,sabbir,Male,FALSE,59,Biotechnology,87,80,95,95,93,86
2232,Rahim,Chowdhury,rahim,Male,FALSE,32,Lawyer,80,97,76,80,87,90
2233,Tanvir,Hasan,tanvir,Male,TRUE,34,Biotechnology,87,80,88,84,80,85
2234,Ayesha,Rahman,ayesha,Female,FALSE,27,Software Engineering,90,83,75,96,90,74
2235,Tamanna,Chowdhury,tamanna,Female,FALSE,45,Doctor,90,72,93,90,85,87
2236,Tanjim,Alam,tanjim,Male,FALSE,31,Software Engineering,90,74,94,79,88,82
2237,Mim,Ahmed,mim,Female,TRUE,28,Civil,91,80,79,89,96,81
2238,Maliha,Ahmed,maliha,Female,FALSE,44,Biomedical,78,80,79,83,76,90
2239,Maliha,Rahman,maliha,Female,TRUE,22,Lawyer,68,82,82,87,80,79
2240,Farhan,Uddin,farhan,Male,FALSE,34,Software Engineering,88,77,93,85,83,80
2241,Farhan,Hasan,farhan,Male,TRUE,31,Civil,97,83,78,80,77,89
2242,Fatima,Islam,fatima,Female,TRUE,37,Lawyer,87,93,87,83,81,87
2243,Sumaiya,Hossain,sumaiya,Female,TRUE,30,Civil,90,96,85,30,78,90
2244,Hasan,Hasan,hasan,Male,TRUE,30,Lawyer,78,95,78,90,96,84
2245,Meherin,Hasan,meherin,Female,TRUE,55,Doctor,83,78,80,90,88,79
2246,Hasan,Ahmed,hasan,Male,FALSE,45,Biotechnology,84,82,89,92,81,82
2247,Tanjim,Hasan,tanjim,Male,FALSE,34,Lawyer,80,82,87,90,85,80
2248,Sumaiya,Islam,sumaiya,Female,FALSE,32,Civil,90,66,89,80,90,78
2249,Tanvir,Hasan,tanvir,Male,FALSE,55,Doctor,87,78,76,80,84,77
2250,Nusrat,Kabir,nusrat,Female,TRUE,37,Civil,90,88,79,70,81,78
2251,Farhan,Chowdhury,farhan,Male,TRUE,30,Lawyer,75,98,78,85,90,83
2252,Fahim,Uddin,fahim,Male,TRUE,52,Doctor,84,87,94,93,90,72
2253,Farhan,Ahmed,farhan,Male,TRUE,44,Biomedical,83,70,87,95,90,80
2254,Sabbir,Khan,sabbir,Male,TRUE,55,Biotechnology,84,84,85,78,92,98
2255,Tamanna,Alam,tamanna,Female,TRUE,32,Lawyer,75,87,73,93,78,80
2256,Sumaiya,Alam,sumaiya,Female,FALSE,30,Lawyer,82,87,87,88,89,70
2257,Tanvir,Chowdhury,tanvir,Male,TRUE,52,Biomedical,80,89,90,80,82,80
2258,Tamanna,Rahman,tamanna,Female,FALSE,37,Software Engineering,90,78,90,87,78,79
2259,Sadia,Hossain,sadia,Female,TRUE,32,Civil,90,78,91,97,95,88
2260,Tamanna,Uddin,tamanna,Female,TRUE,54,Doctor,90,75,85,89,90,85
2261,Nabil,Islam,nabil,Male,FALSE,54,Biotechnology,86,78,80,90,97,78
2262,Fatima,Rahman,fatima,Female,TRUE,58,Biomedical,80,74,80,77,82,80
2263,Sadia,Rahman,sadia,Female,FALSE,39,Software Engineering,88,86,80,83,82,85
2264,Hasan,Rahman,hasan,Male,FALSE,30,Lawyer,89,87,96,95,94,95
2265,Fatima,Ahmed,fatima,Female,TRUE,67,Doctor,97,93,80,95,97,80
2266,Maliha,Alam,maliha,Female,FALSE,43,Biotechnology,85,80,80,80,86,90
2267,Hasan,Hossain,hasan,Male,FALSE,28,Lawyer,80,89,93,80,91,88
2268,Ayesha,Islam,ayesha,Female,FALSE,31,Civil,90,83,90,90,97,89
2269,Farhan,Rahman,farhan,Male,FALSE,45,Doctor,80,89,86,98,94,80
2270,Fahim,Uddin,fahim,Male,FALSE,44,Biotechnology,80,84,97,90,80,80
2271,Tanjim,Kabir,tanjim,Male,FALSE,30,Civil,98,80,85,96,98,87
2272,Mim,Rahman,mim,Female,FALSE,48,Biomedical,95,80,98,97,84,75
2273,Meherin,Ahmed,meherin,Female,FALSE,39,Civil,90,80,81,74,86,93
2274,Sadia,Hasan,sadia,Female,FALSE,36,Lawyer,96,90,87,95,90,80
2275,Fahim,Hasan,fahim,Male,TRUE,44,Biotechnology,85,88,89,96,97,82
2276,Hasan,Hossain,hasan,Male,FALSE,43,Biomedical,87,80,90,97,92,83
2277,Farhan,Uddin,farhan,Male,FALSE,32,Software Engineering,97,80,97,87,84,94
2278,Ayesha,Alam,ayesha,Female,FALSE,35,Civil,98,73,86,92,95,82
2279,Maliha,Alam,maliha,Female,TRUE,57,Doctor,92,85,74,72,84,76
2280,Mim,Kabir,mim,Female,TRUE,30,Lawyer,89,90,85,96,90,87
2281,Anika,Ahmed,anika,Female,TRUE,51,Biomedical,87,78,93,98,87,87
2282,Ayesha,Kabir,ayesha,Female,TRUE,26,Civil,91,80,84,95,96,80
2283,Ayesha,Alam,ayesha,Female,FALSE,44,Biotechnology,93,80,57,65,76,66
2284,Fatima,Hasan,fatima,Female,FALSE,32,Civil,95,76,84,90,95,84
2285,Maliha,Hasan,maliha,Female,TRUE,32,Software Engineering,95,77,70,98,80,80
2286,Shakil,Alam,shakil,Male,TRUE,30,Lawyer,84,90,97,65,87,85
2287,Tanvir,Ahmed,tanvir,Male,FALSE,45,Doctor,95,80,90,65,97,89
2288,Ayesha,Uddin,ayesha,Female,TRUE,48,Biotechnology,86,80,73,65,98,87
2289,Rafi,Hossain,rafi,Male,FALSE,51,Doctor,93,80,90,91,95,85
2290,Rahim,Rahman,rahim,Male,TRUE,40,Biomedical,86,78,90,96,93,80
2291,Tanjim,Hasan,tanjim,Male,TRUE,42,Biomedical,87,78,85,96,95,87
2292,Farhan,Kabir,farhan,Male,FALSE,28,Civil,91,80,93,98,87,87
2293,Fatima,Islam,fatima,Female,FALSE,34,Biotechnology,93,80,84,95,87,80
2294,Hasan,Kabir,hasan,Male,FALSE,26,Civil,95,76,90,82,88,85
2295,Meherin,Kabir,meherin,Female,FALSE,32,Software Engineering,95,77,90,87,85,81
2296,Shakil,Kabir,shakil,Male,FALSE,30,Lawyer,84,90,91,88,80,85
2297,Rahim,Ahmed,rahim,Male,TRUE,55,Doctor,95,80,90,96,96,86
2298,Sadia,Uddin,sadia,Female,FALSE,38,Biotechnology,86,80,82,95,90,89
2299,Fahim,Alam,fahim,Male,TRUE,55,Doctor,93,80,90,91,96,85
2300,Fatima,Chowdhury,fatima,Female,FALSE,50,Biomedical,86,78,90,96,97,80
2301,Tanjim,Ahmed,tanjim,Male,FALSE,37,Lawyer,80,82,96,77,80,78
2302,Tamanna,Hossain,tamanna,Female,FALSE,44,Biotechnology,83,78,92,99,90,91
2303,Nabil,Rahman,nabil,Male,TRUE,32,Civil,97,80,96,85,80,73
2304,Tamanna,Chowdhury,tamanna,Female,TRUE,38,Software Engineering,93,80,85,90,86,88
2305,Meherin,Kabir,meherin,Female,FALSE,30,Civil,95,80,90,95,84,85
2306,Nabil,Hasan,nabil,Male,TRUE,45,Doctor,90,83,95,97,98,82
2307,Meherin,Rahman,meherin,Female,TRUE,55,Biotechnology,85,80,80,95,95,84
2308,Fahim,Alam,fahim,Male,TRUE,48,Doctor,88,80,93,94,95,87
2309,Maliha,Kabir,maliha,Female,TRUE,38,Biotechnology,98,93,94,87,90,81
2310,Fahim,Islam,fahim,Male,TRUE,47,Doctor,93,80,90,91,95,85
2311,Nusrat,Khan,nusrat,Female,TRUE,55,Biomedical,86,78,90,96,96,80
2312,Tanvir,Islam,tanvir,Male,FALSE,31,Lawyer,80,82,96,77,80,78
2313,Shakil,Ahmed,shakil,Male,TRUE,29,Software Engineering,83,78,92,99,80,91
2314,Tanvir,Khan,tanvir,Male,FALSE,27,Civil,97,80,96,85,88,73
2315,Tamanna,Khan,tamanna,Female,TRUE,28,Lawyer,80,97,76,68,80,90
2316,Fatima,Kabir,fatima,Female,TRUE,44,Biotechnology,87,67,73,92,95,74
2317,Tanvir,Kabir,tanvir,Male,FALSE,31,Software Engineering,90,83,88,84,91,85
2318,Meherin,Hossain,meherin,Female,TRUE,56,Doctor,90,72,75,96,95,74
2319,Rahim,Uddin,rahim,Male,TRUE,28,Software Engineering,90,74,93,90,88,87
2320,Rahim,Alam,rahim,Male,FALSE,28,Civil,91,80,94,79,86,82
2321,Tamanna,Hasan,tamanna,Female,FALSE,44,Biomedical,78,68,79,89,97,81
2322,Farhan,Hossain,farhan,Male,FALSE,32,Lawyer,68,82,79,83,80,90
2323,Rahim,Uddin,rahim,Male,FALSE,27,Software Engineering,88,77,82,87,80,79
2324,Tamanna,Islam,tamanna,Female,TRUE,31,Civil,97,65,93,85,88,80
2325,Hasan,Rahman,hasan,Male,FALSE,23,Lawyer,87,93,78,80,80,89
2326,Fatima,Kabir,fatima,Female,TRUE,30,Civil,90,96,87,83,80,87
2327,Rafi,Hossain,rafi,Male,FALSE,30,Lawyer,78,95,85,80,88,90
2328,Shakil,Hossain,shakil,Male,TRUE,44,Doctor,83,78,78,90,90,84
2329,Rafi,Khan,rafi,Male,TRUE,48,Biotechnology,84,82,80,90,96,79
2330,Hasan,Alam,hasan,Male,TRUE,30,Lawyer,80,82,89,92,80,82
2331,Sabbir,Ahmed,sabbir,Male,TRUE,22,Civil,90,66,87,90,80,80
2332,Mim,Islam,mim,Female,FALSE,44,Doctor,87,80,92,94,96,80
2333,Sabbir,Hossain,sabbir,Male,TRUE,34,Software Engineering,90,95,90,93,80,88
2334,Meherin,Hasan,meherin,Female,TRUE,35,Lawyer,87,90,86,78,88,90
2335,Rafi,Chowdhury,rafi,Male,TRUE,29,Civil,90,80,95,80,88,86
2336,Tanvir,Kabir,tanvir,Male,FALSE,27,Software Engineering,95,81,90,94,80,80
2337,Anika,Uddin,anika,Female,TRUE,44,Biomedical,78,80,79,83,76,90
2338,Ayesha,Islam,ayesha,Female,FALSE,22,Lawyer,68,82,82,87,80,79
2339,Tanjim,Ahmed,tanjim,Male,TRUE,34,Software Engineering,88,77,93,85,83,80
2340,Shakil,Alam,shakil,Male,TRUE,31,Civil,97,83,78,80,77,89
2341,Rafi,Hasan,rafi,Male,FALSE,37,Lawyer,87,93,87,83,81,87
2342,Sabbir,Hossain,sabbir,Male,TRUE,30,Civil,90,96,85,30,78,90
2343,Tanjim,Rahman,tanjim,Male,FALSE,30,Lawyer,78,95,78,90,96,84
2344,Sabbir,Uddin,sabbir,Male,TRUE,55,Doctor,83,78,80,90,88,79
2345,Hasan,Islam,hasan,Male,FALSE,45,Biotechnology,84,82,89,92,81,82
2346,Mim,Rahman,mim,Female,FALSE,34,Lawyer,80,82,87,90,85,80
2347,Sadia,Khan,sadia,Female,TRUE,32,Civil,90,66,89,80,90,78
2348,Anika,Hasan,anika,Female,FALSE,55,Doctor,87,78,76,80,84,77
2349,Sadia,Hasan,sadia,Female,TRUE,37,Civil,90,88,79,70,81,78
2350,Tanvir,Hossain,tanvir,Male,FALSE,30,Lawyer,75,98,78,85,90,83
2351,Nusrat,Islam,nusrat,Female,TRUE,52,Doctor,84,87,94,93,90,72
2352,Tamanna,Chowdhury,tamanna,Female,FALSE,44,Biomedical,83,70,87,95,90,80
2353,Sabbir,Hasan,sabbir,Male,FALSE,55,Biotechnology,84,84,85,78,92,98
2354,Hasan,Hossain,hasan,Male,TRUE,32,Lawyer,75,87,73,93,78,80
2355,Ayesha,Uddin,ayesha,Female,FALSE,30,Lawyer,82,87,87,88,89,70
2356,Meherin,Islam,meherin,Female,FALSE,52,Biomedical,80,89,90,80,82,80
2357,Maliha,Ahmed,maliha,Female,FALSE,37,Software Engineering,90,78,90,87,78,79
2358,Nabil,Ahmed,nabil,Male,FALSE,32,Civil,90,78,91,97,95,88
2359,Nusrat,Alam,nusrat,Female,TRUE,54,Doctor,90,75,85,89,90,85
2360,Rahim,Alam,rahim,Male,TRUE,54,Biotechnology,89,78,80,90,97,78
2361,Hasan,Islam,hasan,Male,FALSE,55,Biotechnology,84,84,85,78,92,98
2362,Sadia,Chowdhury,sadia,Female,TRUE,32,Lawyer,75,87,73,93,78,80
2363,Nabil,Uddin,nabil,Male,TRUE,30,Lawyer,82,87,87,88,89,70
2364,Nusrat,Hossain,nusrat,Female,FALSE,52,Biomedical,80,89,90,80,82,80
2365,Meherin,Rahman,meherin,Female,TRUE,37,Software Engineering,90,78,90,87,78,79
2366,Hasan,Ahmed,hasan,Male,TRUE,32,Civil,90,78,91,97,95,88
2367,Anika,Ahmed,anika,Female,FALSE,54,Doctor,90,75,85,89,90,85
2368,Ayesha,Rahman,ayesha,Female,TRUE,54,Biotechnology,86,78,80,90,97,78
2369,Rafi,Chowdhury,rafi,Male,FALSE,58,Biomedical,80,74,80,77,82,80
2370,Rafi,Chowdhury,rafi,Male,TRUE,39,Software Engineering,88,86,80,83,82,85
2371,Ayesha,Ahmed,ayesha,Female,TRUE,30,Lawyer,89,87,96,95,94,95
2372,Rahim,Islam,rahim,Male,FALSE,67,Doctor,97,93,80,95,97,80
2373,Meherin,Uddin,meherin,Female,TRUE,43,Biotechnology,85,80,80,80,86,90
2374,Maliha,Hasan,maliha,Female,TRUE,28,Lawyer,80,89,93,80,91,88
2375,Mim,Hasan,mim,Female,FALSE,31,Civil,90,83,90,90,97,89
2376,Fatima,Rahman,fatima,Female,FALSE,45,Doctor,80,89,86,98,94,80
2377,Maliha,Uddin,maliha,Female,TRUE,44,Biotechnology,80,84,97,90,80,80
2378,Ayesha,Hasan,ayesha,Female,FALSE,30,Civil,98,80,85,96,98,87
2379,Sadia,Chowdhury,sadia,Female,TRUE,48,Biomedical,95,80,98,97,84,75
2380,Fahim,Rahman,fahim,Male,FALSE,39,Civil,90,80,81,74,86,93
2381,Mim,Chowdhury,mim,Female,FALSE,36,Lawyer,96,90,87,95,90,80
2382,Sumaiya,Chowdhury,sumaiya,Female,TRUE,44,Biotechnology,85,88,89,96,97,82
2383,Sabbir,Alam,sabbir,Male,TRUE,43,Biomedical,87,80,90,97,92,83
2384,Fahim,Alam,fahim,Male,TRUE,32,Software Engineering,97,80,97,87,84,94
2385,Sabbir,Hossain,sabbir,Male,FALSE,35,Civil,98,73,86,92,95,82
2386,Sumaiya,Ahmed,sumaiya,Female,FALSE,57,Doctor,92,85,74,72,84,76
2387,Rafi,Rahman,rafi,Male,FALSE,30,Lawyer,89,90,85,96,90,87
2388,Tamanna,Rahman,tamanna,Female,FALSE,51,Biomedical,87,78,93,98,87,87
2389,Sadia,Uddin,sadia,Female,TRUE,26,Civil,91,80,84,95,96,80
2390,Fahim,Chowdhury,fahim,Male,TRUE,44,Biotechnology,93,80,90,91,94,80
2391,Shakil,Uddin,shakil,Male,TRUE,30,Biotechnology,97,78,94,97,96,88
2392,Farhan,Hasan,farhan,Male,TRUE,35,Civil,97,70,91,90,93,83
2393,Anika,Khan,anika,Female,FALSE,35,Software Engineering,92,75,94,91,90,82
2394,Tanjim,Islam,tanjim,Male,TRUE,28,Civil,97,78,94,97,96,88
2395,Fatima,Islam,fatima,Female,FALSE,55,Doctor,90,75,92,91,95,80
2396,Sadia,Kabir,sadia,Female,FALSE,50,Biotechnology,91,70,88,90,96,82
2397,Shakil,Hossain,shakil,Male,TRUE,43,Doctor,90,76,94,90,92,82
2398,Sadia,Alam,sadia,Female,FALSE,47,Biotechnology,91,76,90,98,95,88
2399,Nusrat,Kabir,nusrat,Female,TRUE,50,Doctor,90,78,90,97,91,86
2400,Tanjim,Hasan,tanjim,Male,FALSE,39,Biomedical,90,70,90,93,95,80
2401,Sumaiya,Khan,sumaiya,Female,TRUE,27,Lawyer,80,86,88,84,83,90
2402,Rafi,Rahman,rafi,Male,TRUE,35,Software Engineering,97,78,90,97,90,88
2403,Tamanna,Chowdhury,tamanna,Female,FALSE,35,Civil,90,75,90,88,91,80
2404,Tanvir,Kabir,tanvir,Male,TRUE,35,Lawyer,86,91,81,96,80,88
2405,Ayesha,Rahman,ayesha,Female,FALSE,48,Biotechnology,90,78,90,92,94,80
2406,Mim,Hossain,mim,Female,FALSE,35,Software Engineering,92,76,88,91,90,81
2407,Sadia,Uddin,sadia,Female,TRUE,48,Doctor,90,88,94,98,97,80
2408,Rahim,Khan,rahim,Male,TRUE,26,Civil,91,80,84,95,96,80
2409,Sumaiya,Hossain,sumaiya,Female,TRUE,44,Biotechnology,93,80,90,91,94,80
2410,Tanjim,Alam,tanjim,Male,FALSE,30,Biotechnology,97,78,94,97,96,88
2411,Mim,Alam,mim,Female,FALSE,35,Civil,90,70,91,90,93,83
2412,Nusrat,Khan,nusrat,Female,TRUE,35,Software Engineering,92,75,94,91,90,82
2413,Tanvir,Alam,tanvir,Male,TRUE,28,Civil,97,78,94,97,96,88
2414,Sabbir,Ahmed,sabbir,Male,TRUE,55,Doctor,90,75,92,91,95,80
2415,Shakil,Uddin,shakil,Male,FALSE,50,Biotechnology,91,70,88,90,96,82
2416,Tamanna,Hossain,tamanna,Female,TRUE,43,Doctor,90,76,94,90,92,82
2417,Tanjim,Islam,tanjim,Male,FALSE,47,Biotechnology,91,76,90,98,95,88
2418,Tamanna,Hossain,tamanna,Female,FALSE,50,Doctor,90,78,90,97,91,86
2419,Rahim,Rahman,rahim,Male,FALSE,45,Doctor,90,72,93,90,85,87
2420,Fahim,Uddin,fahim,Male,FALSE,31,Software Engineering,90,74,94,79,88,82
2421,Fatima,Uddin,fatima,Female,FALSE,28,Civil,91,80,79,89,96,81
2422,Hasan,Kabir,hasan,Male,FALSE,44,Biomedical,78,80,79,83,76,90
2423,Meherin,Rahman,meherin,Female,TRUE,22,Lawyer,68,82,82,87,80,79
2424,Tamanna,Khan,tamanna,Female,TRUE,34,Software Engineering,88,77,93,85,83,80
2425,Sabbir,Kabir,sabbir,Male,TRUE,31,Civil,97,83,78,80,77,89
2426,Rahim,Hossain,rahim,Male,TRUE,37,Lawyer,87,93,87,83,81,87
2427,Maliha,Uddin,maliha,Female,FALSE,30,Civil,90,96,85,30,78,90
2428,Rafi,Hasan,rafi,Male,TRUE,30,Lawyer,78,95,78,90,96,84
2429,Maliha,Ahmed,maliha,Female,TRUE,55,Doctor,83,78,80,90,88,79
2430,Mim,Hasan,mim,Female,TRUE,59,Biotechnology,87,80,95,95,93,86
2431,Sadia,Chowdhury,sadia,Female,FALSE,32,Lawyer,80,97,76,80,87,90
2432,Rahim,Khan,rahim,Male,TRUE,34,Biotechnology,87,80,88,84,80,85
2433,Tanvir,Islam,tanvir,Male,TRUE,27,Software Engineering,90,83,75,96,90,74
2434,Ayesha,Kabir,ayesha,Female,FALSE,45,Doctor,90,72,93,90,85,87
2435,Rahim,Ahmed,rahim,Male,FALSE,31,Software Engineering,90,74,94,79,88,82
2436,Rahim,Kabir,rahim,Male,TRUE,28,Civil,91,80,79,89,96,81
2437,Meherin,Ahmed,meherin,Female,TRUE,44,Biomedical,78,80,79,83,76,90
2438,Rafi,Chowdhury,rafi,Male,FALSE,22,Lawyer,68,82,82,87,80,79
2439,Rafi,Alam,rafi,Male,FALSE,34,Software Engineering,88,77,93,85,83,80
2440,Hasan,Hossain,hasan,Male,FALSE,31,Civil,97,83,78,80,77,89
2441,Nabil,Hasan,nabil,Male,TRUE,37,Lawyer,87,93,87,83,81,87
2442,Fatima,Chowdhury,fatima,Female,TRUE,30,Civil,90,96,85,30,78,90
2443,Shakil,Kabir,shakil,Male,TRUE,30,Lawyer,78,95,78,90,96,84
2444,Hasan,Rahman,hasan,Male,FALSE,55,Doctor,83,78,80,90,88,79
2445,Fatima,Rahman,fatima,Female,TRUE,45,Biotechnology,84,82,89,92,81,82
2446,Rafi,Ahmed,rafi,Male,FALSE,34,Lawyer,80,82,87,90,85,80
2447,Rafi,Khan,rafi,Male,FALSE,32,Civil,90,66,89,80,90,78
